id,name,duration,album_id
1FqmwkFnvYjX9ss46J426T,Draugs mans,128824,3PaXhBtlOqrDvGmhIAqd3v
2AxEUdsrmwEklnwAbZ53QE,FAMILY,131632,2tlO69ULSH16UXobSx6gd9
2h9pSMHx48Q4SOWsvEiah5,The Moon Is Rising - Original,180000,7FHNsh3k6I1e2GDtJww2Rb
5YooS9GIteTPkXqntp6cns,Лилии,198676,780NYW1JRweIAZub0i7cj5
54bFM56PmE4YLRnqpW6Tha,Therefore I Am,174321,5G58VVE9ub1KE01Mvbd8XM
6qWaZ2KzYhyrv1ILuAcIIv,Cadillac,177608,58zFT1zVFpSaZkbFZ97Hj3
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,292986,7viNUmZZ8ztn2UB4XB3jIL
2vuRLuYUWwwQgQtg1TzkKj,Быстро,116108,41uurV69BIoO6FwaRdXkWo
3MPFuEXwjdrR7yKua2wrUL,Окей,159907,1KsuSiQ4DEko9W4sQBzYy0
0Fl4PBfIwC5G1IQAF1luUm,501,127592,5MdGB34tCSO0HoZINzaX0Y
7BRKEcW05hOZMJ3bKOOzQl,Blijven Slapen,170991,43TZEM7ygBER2J582OdGWX
3aViSiRTiK1e5OqJtUk3MS,Goud,202943,4BqgPdobyinht8gNWxcVE2
3yraHvsUkmnJjGhOrx1CSg,Als Ik Je Weer Zie,207733,5m1URbxyOpdcKwbvexXPdI
7kqftRMUoBeeyb4ZkAKPiA,NIKE TECH,230177,179jVEB0wZGEX6MThWhR2L
1CwhKXOiL4vyUcNYqo3dVF,Geen Hype,188780,0n3cR6iSVZ5AFwVrC58dnJ
0XwSUpdrF7nR7hVxbDs7mb,Floating Through Space,177800,7nA0EdSRuxzUqkA7kMSer7
2EgnCPvbhL5suzKQIUoULA,Een Moment,275676,5fOsdexHLXJfJguRdTbFrd
3upYG0cy9J2QhyV4GgV37x,Ven Ven,150762,4SzujG2DgIY5wfFOtQFdEx
4d2NiGtCaVrMihMfarLE8o,In De Schuur,181731,43TZEM7ygBER2J582OdGWX
7ytBShb0bkPe6HcJtMgzQx,Maandag,187553,5b7fMHNr6swGnrLALMNrrr
4ga4WvRNhMsIL38pkBbnIN,Pressure (feat. Tove Lo),144391,5s55A56E4N7390TTEUzwKN
1z2HAz6JcwfGHKMSgKEA3D,Roller Coaster,269986,5GavylsuNH6w0nfggBDuKa
3h7NZT1CATbn4GqUs51vwf,Door De Wind,170277,6g8ZS309YWXN7pUzfBQYhB
4TZviWQs1JqGS03Mja0bNB,Dragon Roll,156631,5b7fMHNr6swGnrLALMNrrr
0vWUhCPxpJOJR5urYbZypB,Hypnotized,195657,3i75dx8ORmKhhdwKLyZHqM
4afGO0WTInDhK2C3dolz8z,De Overkant,167848,0OcpWYf5TSY8G3GVnYXjip
0GzuHFG4Ql6DoyxFRnIk3F,Hawái - Remix,200481,1Ag9EPbzibwzz0S0WpgX3v
2yI8xyHgyhCXyw0Vq98twb,All She Wrote,197865,6WBCnJWvVockOvzanIULFH
3TaGtHDHWQ7TfPpX0eJrtB,Why Oh Why,290160,6PPhLgXiq4nEiZ8x2ZB3xV
2Tf3a4gkBbrN2UbMNbwtdQ,Not My Neighbour,233746,4G8k52RLbQaIgx7tjIWhY7
4d2tgzpNhQO8HIxC4YLnBe,In The Air,252144,4l0RPtHWcpC6etordRrrlr
2DkxWMmdvS3f5hbz4UGQLO,Controller,275080,0mjmpOTgR8UaqUSNjCL9Aq
4WEAdAPGiyI6LIMlHGfhdZ,Sundown,177123,7MenxXNX8NaBCcQtu40ccR
1tkkNjRgaKPO9OnE3jC6UP,Help Me Out,135918,4fMTRTIYsVXfNWlaWmLpSK
57fS5tDkIIsEhoBb8IcYF1,Fade Away,211657,2jdAHhRq48eYOmQSpxFzdl
0gCNs3jCCDhObAK0MRghtv,Catching Feelings (feat. SIX60),218854,5gdsguQxwQQlpTi1SU3tbY
4PFAQAuJ9dEgamYO88Zp9P,Long Gone,178079,7MenxXNX8NaBCcQtu40ccR
0uP06c5w0SBKgIon8VkdPo,Firefly (with Fetty Wap & AACACIA),172102,3Ut4sIvcZpt42175KU5Tmj
5mUiad5pDU1wFvIbtKgJKB,Don’t Forget Your Roots,232520,2y5lgKfEm5B1pi8qrifGD5
2OmbLtdHJn3u9haCQXODl6,The Greatest,171404,7MenxXNX8NaBCcQtu40ccR
2h9TDNEXRhcDIV3fsoEVq9,What Other People Say,194890,0VzqGKZQDQLSse6W0hgABW
7MoZgM6AsQaZw14WnKopuy,Miedito o Qué? (feat. KAROL G),209905,6TRoxZTx8HtZ2B3U7c1jVC
2ECKWYbTPpKvtnKiRiUQqC,Como Si Nada,156000,25baT12B8EsCMIjKVCztUi
6dyUkkcyYuDiHOwIRXYOJm,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",366613,7mau5c15cnVkwcp79cV5LK
2etJ67Egf7woMgOikVrlJM,Travesuras,204180,6aKBvPUoqy0brM7geYXPLn
7AUhck1sPy11OExQmDDx4P,De Vuelta Pa' La Vuelta,231593,1mFvOlraT4JKt4D7aGb9tc
3JgsA3Vt8GFplHNrMK0QJU,Нет Сердца,186621,6cyFbDC72hy7WWKLoGAQE9
4KiFqaxjnmVm0gyIPIRRgH,Голодный пёс [prod. by Pretty Scream],171707,5KcyE1q8SZpu3rptRKNABC
4bcevhszFAQT7cMhT5kWY7,Эми,205560,6cyFbDC72hy7WWKLoGAQE9
6PAPPKv7XPCqPEG95UaOFa,Синий Lamborghini,142344,2Yg1IIpyfCO2YCX0l5Kv6U
2bqS0QtnXGjOYs3z6VtSyW,Контракт,204756,3OzWTanaiFd8jyfF6E9PRq
30btnOJK5BQKkTgW3NRIdd,Всему Свое Время,164608,6cyFbDC72hy7WWKLoGAQE9
065bY5WrLvI3NN9VCK0QLe,Jerk,135020,1HmWQo43Gt8BR2dylfv3o4
3HHVtWGKwhMwjUfsQGztzt,Розовое Вино 2,216324,6uaV5YjM4w4JKsJ8lmucyP
39Sk7h0oxyjkmOSEXusWeS,Бизнес,204500,0Bw59d69GL3sfPdGxyrIRk
1ngGGsWzGONyiOlxdXRDr7,+44,148000,5RKI4eixkCmtxfSwhB9RkY
1oxj67ZS68n4zQ2BsqPK8l,Silence !,162694,6cyFbDC72hy7WWKLoGAQE9
78gDp7tT1QIUwVJwNYXxOR,Route 333 OST,150443,6cyFbDC72hy7WWKLoGAQE9
3LiyBbbo5Negbgq9RV9qJa,ХОТБОКС (prod. by Young Royce),96080,2bo3aNcDml1m1VWVuydaCb
1GOiMxQXZUzjzH0Sxpck0B,Дежавю,173725,5ForRoVEwhqUlu6jcbgdaa
2Z0OcpA4i1KayJbXn800le,Чистый - OST «Псих»,193746,6S3SHxve1g8S1v71Vlq3YP
13nr23VfbRVdLtaqMrgYwe,Печаль Cо Знаком 8,172196,6cyFbDC72hy7WWKLoGAQE9
5NXn6wdIJb5TFC9rsqlz9d,1 из Легенд,167885,6cyFbDC72hy7WWKLoGAQE9
6ugYbXPyqfpYTtG9z6YRvH,Коми,171360,4xu3a1LuYV0r3uCgiiuPNy
1F243xppsThmJaxnBuBfMA,Голос,184429,24Al4tcb84nkn8iJawPTlb
0Ot69EEAbZaZohRSYYu0I7,Венера-Юпитер,127285,4Tt5hEk2PGsUDNpINewbw2
0ik4dXxjZhwoMSZrD2HrJu,Судный День,163021,6cyFbDC72hy7WWKLoGAQE9
2DYzsMQpO7xOw7b3JwyIWP,Кукла колдуна,202040,56dGVHgkRzOfEmWDA1W0ov
1hfISzdAwnywAKxaSpfloo,Положение,282621,4AazRccPqHpoIxedRFfurN
0Nm9hFm8QVt83zi4FJQ0Qu,Истеричка,221694,7kuU8q2gCrBJ4iZJ3MzzkP
2QCRzimz7ebJUQ6xYyTHMZ,ДНМП,162203,6cyFbDC72hy7WWKLoGAQE9
79i617mqpQLwUs3WTokYX9,toxin,130893,4hQtFPrFqYhio0gneskkTq
6Dz383ZHSKzWh5ZTL7aRra,RUSSIAN WOMAN,176877,6e5G83EOP9tEfklabpOhRp
4qTNag73xHeQLFF5fEJWUQ,Camry 3.5,192000,13bddABWHCEtgRwGWmEiAT
7pimTwSxwlq3OeG8ARZqEK,Go! Смув,150361,4xu3a1LuYV0r3uCgiiuPNy
1PxsGXKKeclmywZlzepG8L,Никогда Опять,194212,6cyFbDC72hy7WWKLoGAQE9
6rnmvTLg2KnF0rZUCgRWHH,BESTSELLER,223220,7bA2UGo5MJwtDmyqOqGwnC
5ZPioCc4YsfAyLz2adWEzl,Перед Смертью Все Равны,124499,6cyFbDC72hy7WWKLoGAQE9
7hEps2SpTE29ei0M9EVwBx,Губы,82033,0Ht3IV18EPhaUfVJkHy7DR
08GgDzkQu4j7ycGgWCGXvt,Во Имя Тьмы,177725,6cyFbDC72hy7WWKLoGAQE9
3LRmMWVGsf9mprzLlFLJXR,RANDOM,125654,51WKiQb8rLOM0CfdxvFnbT
5qhdXxsc1l7hQHOc1aZaGn,KARI,194403,1Usgj4vnlf5iebjmzzRQJ7
53bbEINuw0ez3ntLcqYCu2,По Глазам,120000,41uurV69BIoO6FwaRdXkWo
6l1Ot8lsZj5lzIxWjYHgUh,Блэсс гад,151384,24QNaYuK4XQi8GEGDC7ea9
11ZulcYY4lowvcQm4oe3VJ,Slumber Party (feat. Princess Nokia),178404,438ToDoVaJH5aTIXXrlDyI
3SK45LddxlEkzI8OWO9Eyo,Ingobernable,187053,52QyC9nSbgtHFXyQRHsXJ9
1wPAOYQJcGSqvXkqcQHExr,Solo,204043,1288f3Kr8eeE0ZWcyoyEjs
5tTPP8qbaj9L4cjM8U8Q2M,Zorra - Remix,216400,7IJ4Cok2sQKI7JgpPyDIWr
71R8HJxQk5qMiRstrlXN9t,2/Catorce,212031,23ceOvjypWsCUj9ZrW8Fno
5gEUDNQvoQjdjklrwPdGwD,Párteme La Cara,167866,52QyC9nSbgtHFXyQRHsXJ9
7ql2RUmAmj36tkMUNWo7MT,A Un Paso De La Luna,167313,0IuCnS7obPd6pE3lJx0Ax8
6ynErSDSlxqsxg0D3LJ8sK,Flamenco y Bachata,191333,1H7ReEyX6o5ygyXMueHLBm
0NipDzamAtvro0HMcZD5DK,44,185466,7IJ4Cok2sQKI7JgpPyDIWr
43ic0un1f9Nak0ZCQgvKjY,Yo No Sé,168960,4oV9eietKZl9wQBtu47jjl
5jzEwSyyymBlf1fa1o39T2,512,193636,5r8T7S23cVDSd7a045h4N5
7m6aTkKrrPHAZ4fGnksoda,Nena Buena,212826,28adqly9V7wm5DFr7hlqtK
6Qj5ZSpc0JCV5zlyfuNqIf,No toy en Gente,152759,1B981Ho75BKd56hQCRZzAz
1mrQYY0NATPCe7WOYcCKf1,Vete Pal Carajo,176146,6h1BJzZHeHkAg5jknF3fwD
4KnLltd5UNz4c085UAr5dR,Vacío,167800,5S8OqWDVZVyDYtLmbzMmBO
4OWPAMZcoRwAmMA971KBTh,Blin Blin,144213,7IJ4Cok2sQKI7JgpPyDIWr
3GaGWoU1KfVqgl7vnRHP55,Demasiadas Mujeres,153960,52QyC9nSbgtHFXyQRHsXJ9
5zxZ7M4RgWZUHlMEwac8vt,Voices,184000,55w4D3r62g4hmMVvpnVkSV
4dxeRrYgeAQ1F0uH9g04lN,tystnar i luren,193853,10QyE172YMGrTKqXDYfEUX
4tGPi30jgutml0z5QgNd8Q,Gamora,165516,2ShdgOPkxdlnwuE21iXpWS
61YmcO62hGjw1RlDHZ0XEg,Behöver inte dig idag,180640,55SFrQkALH1L1oXmkHG4Is
7t3VznmzfrDXFyexb2wA0q,Every Minute,182506,4rz2z5TUhGGUaXH1bSRooD
6inhRGv7e8iqDEMRQuFk0W,Little Tot,172800,2EB1w1XTnzqvdbWOEGZlV8
2MlOUXmcofMackX3bxfSwi,Jerusalema (feat. Nomcebo Zikode),342612,0bRAth39i98n7qrxubZ00K
41iZhFesLQ6JLjyPxI4LLL,Dandi dansa,179133,4b4LGue9EPEclYIXoLdC8m
3MMJuk00QLVAjS6vwBZ67V,Bailá Bailá,173124,3bcMrj2XzJl776OdDXmrnF
32z2QHVJTOPzzczl4MjmHo,Du måste finnas,198473,6nQln0lriO0jiB1cYEdEVD
09ZI6ytqLZe1sRXLKPKZNe,Barn av vår tid,234281,37HmoBjoOnfTWrBdMXfJeR
4SS4YfDAEQG0fZAe1xfgn3,Svag,191103,3dXd7zPtfgASvaxo0jIAtu
5nBi3tQiXWt70G6UlXB86E,In The Middle,183195,5X6lJlSXJ2sPBTv2jEjlnW
0GJbfGoCNAE0SafM9LW0nF,VHS - Spotify Studio It’s Hits Recording,184615,0jJe56d4tAO2Bj6s5oR9Yi
2QknNfweEEo2wZsUCZbzpo,Beat Of Broken Hearts,182654,1glDNppQ1MuGHv7akfzcFu
6McgJF06bnEyIVAfRTaZ4W,New Religion,178560,3D30vjtDciFp3Bnf8C5NNi
1KaddVS6HXYrvt6ETZtRQ8,Starkare,160887,6nQln0lriO0jiB1cYEdEVD
3R9KvtovDyPBPtBqiulmoq,1942,185263,5WC5WvmybgtCEuFdr0kQMW
6O27WBEqkGeyq3hNYE0BdS,90-talet,176578,5xdHq3shCsEXuyt3hTPBvn
7jDtQkIxKFELTpQa27VWWR,Look What You've Done,181354,6hp2216exPe2qBLST3gpD8
5IONrCRMaQomlgoKpIoI8O,Ge upp igen,170226,2CmaPlYkvb9Q8N1NM9zbHx
1nP79zXOucRp8lBoT52U5M,The Missing Piece,181706,4fYItXXG3anVRF4ThCWebC
2YjWAJEES4VMcwoOWvqk08,HKF (Håll käften & försvinn),190978,2XOBT3JlFI2ouu3I3yVnVT
4r0VyqkDOosEkG92kx1SL9,Om allting skiter sig,164213,3m9Fv41fs8Wp6sWRvovDM0
4SLYrBfzgbLmiEdoKajyHL,Ser du månen där du är ikväll? (Tillsammans igen),240000,1XkpttQ0sG0O1C1ASKurDO
43S6EtJ38gARKKLvdbQd31,Pretender,172589,73vmRNV2enun5nkmVbNEz9
487FnTfh3G1qe0neVvkGb3,Best of Me,178906,3mrc9lYJLzOt95WCo30PTM
4SQGtL9oAoTcgxPleSPA5H,Tänker inte alls gå hem,180773,65atkzQam1ymnOgdNB8JtU
2tq2ANtVTNd8J4J0WbkSDr,Still young,180186,0aV0RwNJfd3vxE3wL6OS7A
704iA6CyFdeP24JvGFxsRs,Säg Mig Var Du Står,204987,4NQfAHzpcD28TVebM9TXAC
5WBaMuA6gMy90SZXyS4Yz0,När jag ser dig,227620,6FC5YIMWbpLUDMF6tJyMZ9
6IgMLWNcxP1vONuQSIDEpk,Malaika,189183,5WC5WvmybgtCEuFdr0kQMW
247LJ2oARxtQuFAlbPIx79,Jag mår bra nu (feat. Newkid),189441,46NgeK47Px9EjXI1ZdsWkY
1DT1yVnRlV3kV2gSHvf31Q,Rena rama ding dong,178484,3hrs8FWaYt2afWHYNPpvmZ
2vTin2H3idCl2nuc3CqdPR,ICE,136200,1LjrNRhhrl248ey5geuzpP
7d32oBYefxvVO5efdRUuSX,Allting är precis likadant,180000,3gueApDsnqz804BHH2N6jO
1Ytgo9ipdlTsf6wlg6sXf3,在這座城市遺失了你,357093,6Vss0GQqlLtD4k3lSXnYI5
6us212S3fCRIQwOwNExqLH,愛我的時候,224400,6kXiZM2u6c5VdmYcGhtxmh
0upiMcFbQHH51etgz4xK0l,四季予你,248527,4csJfkLKIaltiP8ALv7H0S
0bIbgooxvBkww2ZGeu8VMR,天黑請閉眼 (feat. 邱鋒澤),286832,4Rx7JsvDZWfL07FV9qchPX
4E5PyVOBH25CICgTURwGXM,CHANGE,161632,5qiMTeDKaY3cfqZeBG0xUY
7tgzj2IqzSgUpxUhjmcF5m,披星戴月的想你,349773,7yvCk24AtE9k0vLcolSs2i
19fp9nI0tq0lcBl7XoCHAb,唯一,270760,6Vss0GQqlLtD4k3lSXnYI5
66YKSygcUZHHqHJZcWslI3,句號,235632,5BQmFN38iOhEhMVIdtvFhS
5QbK5PrR9wbog3M5vVAn2n,她沒在看我,178787,5qiMTeDKaY3cfqZeBG0xUY
0KWnRv3wxjltYVB3MqjNd2,Without You,175500,4b65l6XzLp2Eg6lDTMmO1k
3CEkc8f1UDvI7kohz3ARpA,炙愛 - 女聲版,181184,4UNHITlg3vOCdwV2qMwwl1
6jUOZRbaQc9nX8grCUTq24,我這個人 - 《我沒有談的那場戀愛》電影宣傳主題曲,290022,6evHYH3s4yGF5YvrqpFYep
2h5j6lshsRkShTQ527SOlj,他們說我是沒有用的年輕人,323482,52wbyXpG9wiklOacpLGrig
56XaEf9Mo2Njaxa9TIn5LR,少年,236114,5bXN7segGUJUfO1DvQ4QN2
2MjZIBkwxAbuM1xtRpKdcq,餘地,261204,10NPSnmotJn67atVkGJL6h
4ioO0T2VDmyhLndmBGlJYL,HAVE A NICE DAY,261165,3V43Y3y0CGYwwLyytbH25w
6lZKB76djHxzO0p2Y3E8vj,"很久以後 - 電影《可不可以,你也剛好喜歡我》主題曲",290264,5BQmFN38iOhEhMVIdtvFhS
3oRP6yGs5d0kFpGRRzzaS8,因為你 所以我,281799,0bLc2MyuEEP8eiMnd6v5Rt
0q1FMCm6hZhyPomad3LQES,So Bad,172118,3bmtJ18oSexsFQpbv2pvby
3yWMv4KSXoh1l61cAqykl1,Something I Don't Need,174958,5qiMTeDKaY3cfqZeBG0xUY
0TVrlU8El0K6U1pC2LOt09,如果能幸福 - HBO Asia原創影集《戒指流浪記》片尾曲,259588,72fDUWj0QsUgA9EoGv2Yoq
3NNDJfWMGHuNpvHWTImmlW,慢冷,289604,13EgeVmtvcqQIdJJix6QzM
7mCr6Rn5jx04Fisvts97Z3,真的傻 (電影《一吻定情》追愛版主題曲),256000,1kwz2DPjIizXiCnWz6ru2s
4YxVgJAkGsUnqLvEzjz8Ry,正想著你呢,205371,1hLOyMZ8n5dmBckqXkToIG
0NHsxQj4j6gPz8PdRc5KKh,失重前幸褔,222469,462ekXKIYZgxtRXMmRcioa
33KsdPM5KJFBg1NMlv3spe,慢飛,243493,5beNIFc739TQnuVjxbV0WP
2VnNaJFGInEJ0R5GkSQ7IP,Se Picó,139430,6ohNtR3J1yNw2Cs7zFYZfN
4KlrEwjhXnHLtmKauxVHJz,Bonita,154624,7vMcapwZDRheyqRiuxhGFU
3wGx3gYPjECKZazGNuPEX2,Phải Chăng Em Đã Yêu?,190000,4LWNcXaa7PRKgdX78WodcT
17iGUekw5nFt5mIRJcUm3R,Chúng Ta Của Hiện Tại,301538,6oT0WOEPWOxsa2Vmnkxwxa
6rVaOdWvFaNyVVXda0NPJy,Nàng Thơ,254476,0hKtQOcoXFHvsvRLLnmRVX
7wkX67ruxr3x2GFz6vyIX9,Bước Qua Mùa Cô Đơn,278823,5eZM5D8F9yNZvsE4uC2l1s
6IAqflHsPVm4EpYghXauX7,Sinh Ra Đã Là Thứ Đối Lập Nhau,234168,0pjTVkUehNsQzYQqjK671p
2f8Ew6sB7KHlTiH9NTLvVM,Tình Bạn Diệu Kỳ,188444,4GKf1nFfhu47PWFWMLQgm2
1fh5Sf3fFESFOS8D82RQiI,từ thích thích thành thương thương,204230,7Aifj5a3xjW2k9E3sEREtV
6HpDKKSDZ8QpSHfikENIBC,Gác Lại Âu Lo,282628,6K252vEHDvcO47zNx9D5Y4
3VOeGtJwJh2jslvQAFaaEn,Chuyện Rằng,272152,4LCUSz7bnPTF3IKerCv308
5zH2inEP6THOY8tomr3DdZ,Trên Tình Bạn Dưới Tình Yêu,199266,6He7un0iQqrbVsmieoliGN
7ne0bfecn1o29bXC0Xblj2,Một Mình Có Buồn Không,266285,5Qhr6HOeRelMxCFk04Rxtb
2Jaaw8PrdUfPlU6o6tL5dl,Mascara,295789,0u3o3ESS1rnXlpF3VDI3gj
2EMbVMhUtYNfuAhTi9HvBk,Lỡ Say Bye Là Bye,214948,7oZP3YD6tt4RAreNqTsjGv
3pyHABNUu0QxeyH1x8p7yf,Gặp Nhưng Không Ở Lại,276777,3fAy66dEycL2DFH0oqzBHU
014DA3BdnmD3kI5pBogH7c,Cứ Chill Thôi,270000,7FEh6eJumH2tqhXKfQ5Tul
7LVrrX8pkzI9fMF88nGabt,Đi Về Nhà,200000,7C3WHnNZ5zcUutPtsB7KjD
2z9iLlNBt1aLZUCFgXby97,CÓ CHẮC YÊU LÀ ĐÂY,202105,738A5dZVHTynH0sfeL87KV
42pZsfo15M63tgCpDeGCx6,3 1 0 7,232258,6olmrtNvAOXjiPPqMYsMpi
6B1Io9VDzMAmwFjrplDJw8,từ chối nhẹ nhàng thôi,246818,0JoA8Z6TWI31c6uWXldxyU
6iXGivPFpsqKmrINhIbPvx,Buồn Thì Cứ Khóc Đi,222314,6mgn507pXtwFXRcEGcg4bA
3HJ0EW4kd9S1NRCm039Fsk,Ke Cap Gap Ba Gia (feat. BINZ),231504,4gfu67H8oClhhE4XT5JL2u
4JPJhbWVL1yWTU8DpYP2Vc,Tình Đắng Như Ly Cà Phê,215172,0gmt66kHSJzBQI4qpQmkci
1AAGvzJRWMTKx7PNfeTvP4,Missing You,242857,1b60c7XKSLPW7s1f0CBWqF
25edeHHueINMguqu9emCyV,Lối Nhỏ,252953,77yV2mEkJaZ4oLu1M4fe5N
4Wdwvi2C5MD8zDi9Kg3x4X,Chúng Ta Sau Này,211200,7xWIiLIMicso31AA6umVjI
5Bti0azlFhMattVY76qFr9,Lạ Lùng,261616,3Snqkoi7IXxtDxx71z1lWR
2AiZm17zqkV7llT3SHz4Nu,Bài Này Chill Phết,276000,5V9sf4PHbbTbrAG11xUzRQ
6jcG3yZ0e2CSI6omkYO1ut,Thích Quá Rùi Nà,178285,2Uejuvo8WwGMH3hUe8NGsO
6jOP08e9PHDnoF3reZcePE,Qua Khung Cửa Sổ,299090,7Kmjgg0UXtZyZQdgTuSg1d
2PYDUM2IC01FOTDLQdFxJP,3 1 0 7 - 2 (feat. W/N & Nau),268524,4qbBLMHLI6JIpDmm11eVUP
3b34161QoxLwsqhWSPy9i5,Thanh Xuan,220509,2S83wtOFg3NgQbyo3Lswkw
0Rx4GFPy8ISxPhRwkjl64b,"ex's hate me, Pt. 2",216500,4tHnhcKAaAaD83UfrTvUPt
2QIRuHGVTmp9HL2u4irHMt,Tình Yêu Xanh Lá (juju),179000,4WwZK9xVpLSeCGiGQiwyZ6
2LKI0fGEKR3RWAiY2jqq8k,Một Cú Lừa,208695,0JoA8Z6TWI31c6uWXldxyU
4TfH2Syxsx2cAJShY8u6bT,Anh Luôn Là Lý Do,222089,2S7MeTUh4sXFVBwI4jBcRV
3sV8ExJeOGXbanczafavZv,Bigcityboi (feat. Touliver),201599,0Np79p14r3SzTyQ5NjxJNx
2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,210200,3edjzMAVB9RYRd4UcZBchx
